order_id,customer_id,vehicle_id,dealer_id,order_date,delivery_date,booking_amount,final_price,discount_amount,order_status,payment_type
12419,3179,5,37,24-10-2023,11-11-2023,107426,2725951,74049,Delivered,Card
12420,2725,12,35,20-02-2026,29-03-2026,54904,1469791,130209,Delivered,UPI
12421,3797,4,36,16-02-2025,21-03-2025,50825,955703,144297,Delivered,Net Banking
12422,607,4,8,21-04-2025,24-05-2025,177241,1019419,80581,Delivered,UPI
12423,2526,9,25,03-12-2023,13-01-2024,58989,827250,122750,Delivered,UPI
12424,4798,5,27,22-08-2023,02-09-2023,102255,2673384,126616,Delivered,Net Banking
12425,4530,8,38,23-01-2025,22-02-2025,117841,1181915,118085,Delivered,Card
12426,3129,11,4,19-04-2026,13-05-2026,114102,1073562,76438,Pending,Loan
12427,3445,10,17,06-12-2024,29-12-2024,54271,716567,133433,Cancelled,Card
12428,4221,9,30,20-06-2024,17-07-2024,50838,805668,144332,Delivered,Loan
12429,2529,12,30,26-02-2025,30-03-2025,95895,1546874,53126,Delivered,UPI
12430,4730,4,30,03-11-2024,16-12-2024,143765,989148,110852,Delivered,Loan
12431,4288,1,6,11-01-2026,24-02-2026,142960,1654493,145507,Delivered,Loan
12432,2481,10,3,06-06-2024,19-07-2024,140947,778701,71299,Delivered,Card
12433,1291,9,22,17-11-2025,10-12-2025,164529,933521,16479,Delivered,Card
12434,3199,11,14,28-08-2024,30-09-2024,133990,1086704,63296,Pending,Card
12435,3622,4,19,12-08-2023,29-08-2023,122244,1032110,67890,Delivered,Card
12436,3029,6,26,27-02-2025,13-04-2025,114004,3180510,19490,Delivered,Card
12437,20,9,1,29-06-2025,26-07-2025,187821,835415,114585,Delivered,Card
12438,4305,6,14,21-03-2026,12-04-2026,78835,3061379,138621,Delivered,Loan
12439,2406,5,39,11-05-2024,20-05-2024,182134,2745652,54348,Delivered,Loan
12440,398,7,6,13-10-2025,20-11-2025,65869,1350961,149039,Delivered,UPI
12441,3820,11,34,02-04-2026,02-05-2026,144057,1107616,42384,Delivered,Card
12442,2119,5,10,03-01-2025,28-01-2025,56488,2718470,81530,Delivered,Net Banking
12443,406,5,16,22-03-2025,26-04-2025,91721,2751605,48395,Cancelled,UPI
12444,3668,11,6,04-01-2026,08-02-2026,80597,1097684,52316,Delivered,UPI
12445,2951,10,1,30-04-2026,30-05-2026,142140,723617,126383,Pending,Card
12446,2814,11,26,18-12-2024,19-01-2025,104118,1024913,125087,Delivered,UPI
12447,4932,12,4,23-12-2025,29-12-2025,165999,1517247,82753,Delivered,Loan
12448,513,7,38,25-01-2024,23-02-2024,158052,1363673,136327,Delivered,UPI
12449,3884,7,30,30-06-2023,21-07-2023,161280,1371602,128398,Delivered,Net Banking
12450,3878,7,33,12-11-2023,23-11-2023,100057,1409392,90608,Delivered,Net Banking
12451,1983,7,16,14-03-2024,31-03-2024,112167,1430091,69909,Pending,UPI
12452,4426,10,12,06-07-2025,12-07-2025,127413,820790,29210,Delivered,Net Banking
12453,3060,10,34,26-08-2024,01-10-2024,74555,810161,39839,Delivered,Loan
12454,447,1,2,05-10-2023,18-10-2023,132786,1673977,126023,Delivered,Net Banking
12455,1781,1,35,13-05-2026,08-06-2026,196476,1693017,106983,Delivered,Net Banking
12456,2954,3,34,25-09-2023,24-10-2023,77489,2395109,104891,Delivered,Loan
12457,993,12,37,24-08-2024,18-09-2024,67132,1502373,97627,Pending,Loan
12458,810,8,9,06-05-2026,11-05-2026,103018,1268941,31059,Delivered,Card
12459,392,9,4,06-07-2023,08-08-2023,114994,915065,34935,Delivered,UPI
12460,4668,5,28,28-10-2023,10-12-2023,156221,2746600,53400,Pending,Net Banking
12461,1305,1,8,08-05-2024,21-05-2024,85674,1787212,12788,Delivered,Card
12462,2925,1,8,13-12-2024,08-01-2025,131920,1789399,10601,Delivered,Net Banking
12463,4779,8,14,19-05-2023,23-06-2023,87345,1212764,87236,Delivered,Net Banking
12464,1867,6,6,14-12-2023,28-12-2023,158981,3069866,130134,Delivered,Card
12465,4134,7,15,11-04-2025,06-05-2025,158880,1472735,27265,Delivered,Loan
12466,432,6,23,08-10-2023,08-11-2023,125180,3054922,145078,Delivered,Card
12467,4637,7,12,21-03-2025,28-04-2025,133834,1426766,73234,Cancelled,Loan
12468,2967,6,22,18-09-2023,08-10-2023,142430,3092185,107815,Delivered,Net Banking
12469,4845,11,30,23-06-2023,29-07-2023,115326,1097666,52334,Delivered,Net Banking
12470,2429,2,35,19-05-2023,28-05-2023,99398,1555673,144327,Delivered,Loan
12471,3592,12,3,14-05-2024,20-05-2024,135144,1557128,42872,Delivered,Loan
12472,3529,9,40,12-06-2024,10-07-2024,62868,829485,120515,Pending,Loan
12473,1555,9,29,16-04-2025,19-05-2025,85467,895582,54418,Delivered,Loan
12474,237,8,4,06-04-2025,13-05-2025,82653,1283183,16817,Delivered,Net Banking
12475,3175,2,23,25-04-2024,02-05-2024,90087,1573798,126202,Delivered,Net Banking
12476,3924,5,1,27-08-2025,19-09-2025,160736,2733567,66433,Delivered,Loan
12477,3783,1,14,23-07-2023,02-08-2023,188113,1766614,33386,Delivered,UPI
12478,864,9,18,27-11-2024,24-12-2024,121779,921567,28433,Delivered,Card
12479,52,11,38,22-05-2024,31-05-2024,188880,1096483,53517,Cancelled,Card
12480,4228,8,25,04-09-2025,16-09-2025,146359,1223170,76830,Delivered,UPI
12481,2952,11,22,18-03-2024,26-03-2024,88484,1067748,82252,Delivered,Net Banking
12482,656,8,36,31-01-2025,10-03-2025,156215,1247905,52095,Delivered,Net Banking
12483,312,3,25,17-06-2024,31-07-2024,153593,2368475,131525,Delivered,Net Banking
12484,3791,3,13,11-03-2024,15-04-2024,169944,2421232,78768,Delivered,Loan
12485,1572,3,31,20-06-2023,04-07-2023,180705,2385962,114038,Delivered,UPI
12486,2980,10,33,30-04-2024,10-06-2024,93583,839208,10792,Delivered,UPI
12487,1603,11,27,23-10-2024,18-11-2024,191676,1062234,87766,Delivered,Loan
12488,4859,2,22,20-08-2023,30-09-2023,114117,1582954,117046,Delivered,Loan
12489,3585,12,36,18-02-2025,24-03-2025,105638,1572774,27226,Cancelled,Loan
12490,274,6,21,17-08-2023,01-09-2023,176440,3186026,13974,Delivered,UPI
12491,188,11,23,18-11-2025,10-12-2025,61758,1084404,65596,Delivered,UPI
12492,2720,3,13,28-03-2024,11-04-2024,102709,2389308,110692,Delivered,Loan
12493,2487,4,13,14-01-2025,13-02-2025,79303,961711,138289,Delivered,UPI
12494,4953,6,6,22-11-2025,15-12-2025,193183,3170319,29681,Pending,Loan
12495,4279,2,10,13-08-2024,04-09-2024,70655,1628254,71746,Delivered,Loan
12496,2992,11,30,28-02-2026,28-03-2026,165132,1035401,114599,Delivered,Card
12497,3616,12,31,29-05-2024,06-06-2024,153667,1485427,114573,Delivered,Card
12498,4503,12,29,08-03-2025,18-04-2025,198718,1475082,124918,Delivered,Card
12499,1787,9,24,24-11-2024,15-12-2024,135304,846337,103663,Delivered,Net Banking
12500,4883,7,22,10-11-2024,25-12-2024,127392,1471544,28456,Delivered,Net Banking
12501,4362,1,6,27-05-2025,01-06-2025,162908,1720807,79193,Cancelled,Loan
12502,3015,8,32,14-01-2026,23-01-2026,107806,1257367,42633,Delivered,Card
12503,532,11,35,01-07-2024,21-07-2024,186922,1064922,85078,Delivered,Net Banking
12504,3183,4,34,01-08-2023,10-09-2023,68490,953941,146059,Delivered,Card
12505,3720,9,22,13-06-2023,23-07-2023,177017,855722,94278,Delivered,Loan
12506,3031,5,14,17-05-2024,28-05-2024,145471,2776099,23901,Cancelled,Net Banking
12507,3366,3,20,10-10-2025,24-10-2025,170968,2453076,46924,Delivered,Net Banking
12508,3274,12,12,13-09-2025,19-09-2025,197626,1572586,27414,Pending,Card
12509,188,11,21,01-06-2023,07-07-2023,145003,1006042,143958,Delivered,Card
12510,1060,5,12,22-05-2025,18-06-2025,70911,2784273,15727,Cancelled,Card
12511,2498,10,35,23-12-2023,27-01-2024,105680,733333,116667,Delivered,Net Banking
12512,2792,3,3,10-03-2025,03-04-2025,113601,2459607,40393,Cancelled,Net Banking
12513,3635,10,22,29-12-2024,06-01-2025,52295,774520,75480,Cancelled,Loan
12514,962,1,21,06-04-2026,13-04-2026,198046,1708785,91215,Delivered,Card
12515,3068,5,4,01-07-2024,15-07-2024,113124,2745867,54133,Delivered,Card
12516,2006,3,3,13-07-2023,05-08-2023,124181,2460394,39606,Pending,UPI
12517,178,3,29,23-09-2023,14-10-2023,146545,2363450,136550,Delivered,Loan
12518,1713,7,7,15-08-2025,13-09-2025,163806,1389734,110266,Delivered,UPI
12519,3337,10,28,17-10-2023,23-11-2023,72213,779404,70596,Delivered,UPI
12520,4790,10,34,24-10-2024,26-11-2024,85593,731284,118716,Delivered,Card
12521,1294,2,13,22-02-2024,28-02-2024,173809,1671041,28959,Delivered,Net Banking
12522,1932,10,18,17-01-2026,05-02-2026,93694,764081,85919,Delivered,Card
12523,501,7,11,16-08-2025,30-09-2025,142041,1406450,93550,Delivered,UPI
12524,855,9,12,20-09-2023,03-10-2023,71316,820037,129963,Delivered,UPI
12525,2592,12,22,26-07-2023,17-08-2023,81987,1515641,84359,Delivered,Card
12526,3886,10,34,17-10-2024,05-11-2024,130764,720020,129980,Delivered,UPI
12527,2695,4,15,01-10-2024,26-10-2024,65952,1025508,74492,Delivered,Loan
12528,4996,10,28,27-05-2025,28-06-2025,192445,835597,14403,Delivered,Net Banking
12529,3185,11,12,25-11-2025,21-12-2025,163251,1047926,102074,Pending,UPI
12530,1110,2,21,14-11-2024,24-12-2024,66038,1629280,70720,Delivered,Loan
12531,4879,12,39,01-04-2025,15-04-2025,182210,1465046,134954,Delivered,Card
12532,998,7,1,10-09-2024,25-09-2024,119364,1414635,85365,Delivered,Loan
12533,719,2,5,29-07-2024,29-08-2024,153495,1561632,138368,Delivered,Loan
12534,1658,12,12,02-07-2023,31-07-2023,119821,1505607,94393,Delivered,Card
12535,2370,7,29,08-04-2025,02-05-2025,71385,1482371,17629,Delivered,Card
12536,4604,8,12,20-06-2023,06-07-2023,98573,1261948,38052,Delivered,Net Banking
12537,537,2,9,03-03-2026,23-03-2026,120852,1557293,142707,Delivered,Net Banking
12538,4873,11,38,16-02-2024,22-02-2024,108139,1119165,30835,Delivered,Loan
12539,3687,10,16,16-12-2025,01-01-2026,104273,770549,79451,Cancelled,Card
12540,1887,11,18,02-11-2023,11-12-2023,98485,1035637,114363,Pending,Net Banking
12541,3991,4,18,24-05-2025,26-06-2025,93310,1013527,86473,Delivered,Loan
12542,20,7,14,05-03-2025,06-04-2025,150064,1487448,12552,Cancelled,Card
12543,4588,3,4,27-01-2025,22-02-2025,97709,2433885,66115,Delivered,Loan
12544,3687,8,26,03-12-2024,08-12-2024,198771,1166256,133744,Delivered,Net Banking
12545,2125,9,29,10-02-2026,27-02-2026,129325,888026,61974,Delivered,UPI
12546,1826,9,40,29-06-2025,23-07-2025,197703,919591,30409,Delivered,Card
12547,4574,9,32,18-11-2024,24-11-2024,161707,898765,51235,Delivered,Loan
12548,2952,8,3,19-05-2024,02-07-2024,176481,1264860,35140,Delivered,UPI
12549,4977,7,5,09-11-2025,02-12-2025,116652,1475649,24351,Delivered,Card
12550,4255,8,11,01-10-2023,24-10-2023,142095,1170538,129462,Delivered,Card
12551,229,7,8,25-09-2024,09-10-2024,108218,1392592,107408,Delivered,UPI
12552,3698,5,14,30-04-2025,30-05-2025,135339,2767860,32140,Pending,Loan
12553,3006,7,20,21-08-2025,22-09-2025,173185,1434002,65998,Cancelled,UPI
12554,3980,3,25,26-09-2024,29-10-2024,187648,2350460,149540,Delivered,UPI
12555,3347,8,4,01-05-2026,06-06-2026,110075,1289061,10939,Delivered,Card
12556,425,7,28,10-06-2023,24-06-2023,118202,1370362,129638,Cancelled,Net Banking
12557,3404,9,23,16-06-2024,21-07-2024,71906,863097,86903,Delivered,UPI
12558,1308,1,36,31-10-2023,29-11-2023,103398,1767744,32256,Cancelled,Card
12559,1713,4,37,28-07-2025,22-08-2025,187430,974427,125573,Delivered,Loan
12560,277,4,4,10-07-2024,27-07-2024,168615,1029178,70822,Cancelled,Loan
12561,3999,9,19,05-05-2026,11-05-2026,87645,935618,14382,Delivered,Card
12562,4484,11,1,26-05-2024,31-05-2024,72506,1108164,41836,Delivered,UPI
12563,4588,1,32,15-06-2024,26-07-2024,68567,1654022,145978,Delivered,UPI
12564,457,2,19,14-01-2025,28-01-2025,115071,1617951,82049,Delivered,Card
12565,2163,1,36,17-02-2026,30-03-2026,175910,1759455,40545,Delivered,UPI
12566,4138,6,30,27-09-2025,11-11-2025,130305,3116739,83261,Cancelled,Card
12567,736,5,31,23-08-2023,14-09-2023,118377,2658268,141732,Delivered,Card
12568,4214,1,18,19-10-2024,04-11-2024,93842,1672530,127470,Pending,UPI
12569,2564,1,40,10-02-2026,19-02-2026,86635,1717375,82625,Delivered,Net Banking
12570,847,7,14,22-08-2024,23-09-2024,114525,1416636,83364,Delivered,Loan
12571,2011,7,37,25-03-2024,10-04-2024,69710,1442078,57922,Delivered,Loan
12572,1338,11,3,05-02-2025,14-03-2025,170716,1093445,56555,Pending,UPI
12573,495,5,19,20-01-2026,08-02-2026,127620,2787831,12169,Delivered,Loan
12574,3033,2,38,16-07-2024,22-08-2024,123265,1621171,78829,Delivered,Loan
12575,1157,8,21,27-06-2025,03-08-2025,118807,1260131,39869,Delivered,UPI
12576,3925,12,5,09-01-2024,03-02-2024,187375,1530472,69528,Delivered,Net Banking
12577,2243,7,26,29-01-2025,18-02-2025,150101,1378134,121866,Delivered,Card
12578,4488,6,16,05-06-2025,20-07-2025,61173,3111427,88573,Pending,UPI
12579,4534,8,16,27-10-2023,01-12-2023,105789,1178701,121299,Pending,UPI
12580,1060,4,29,22-04-2025,01-05-2025,194995,959992,140008,Delivered,Net Banking
12581,2344,6,14,29-03-2026,16-04-2026,121924,3164218,35782,Delivered,Card
12582,726,6,35,19-09-2025,26-09-2025,127027,3166149,33851,Delivered,Card
12583,1433,1,10,20-03-2025,30-04-2025,172949,1690293,109707,Delivered,Card
12584,3383,1,39,08-10-2025,15-10-2025,91248,1686905,113095,Delivered,Card
12585,1608,12,23,03-04-2026,06-05-2026,135730,1473046,126954,Delivered,UPI
12586,3251,5,37,20-05-2024,09-06-2024,112741,2682175,117825,Delivered,Card
12587,3241,9,22,15-09-2023,30-09-2023,129490,887000,63000,Delivered,UPI
12588,113,9,30,31-07-2024,20-08-2024,84803,919961,30039,Delivered,Net Banking
12589,1203,8,6,07-12-2025,08-01-2026,142997,1225172,74828,Delivered,Card
12590,4773,8,5,22-03-2024,23-04-2024,72827,1159538,140462,Delivered,Loan
12591,2552,11,21,03-02-2026,03-03-2026,146631,1134245,15755,Delivered,UPI
12592,3875,1,24,01-12-2024,15-01-2025,116922,1680076,119924,Pending,Net Banking
12593,4126,11,11,16-11-2024,23-12-2024,169960,1041451,108549,Delivered,Net Banking
12594,1194,7,13,16-04-2024,14-05-2024,63974,1388657,111343,Delivered,Card
12595,121,10,28,03-02-2026,27-02-2026,168148,734480,115520,Delivered,Net Banking
12596,2400,3,10,27-11-2024,20-12-2024,120338,2445780,54220,Delivered,Loan
12597,1820,5,33,03-03-2025,02-04-2025,167439,2679264,120736,Delivered,UPI
12598,4546,8,23,13-07-2024,21-07-2024,154647,1259690,40310,Delivered,Loan
12599,770,4,13,18-06-2024,04-07-2024,135493,1021725,78275,Pending,Loan
12600,1649,4,11,19-02-2026,01-03-2026,80309,1046866,53134,Delivered,UPI
12601,2026,9,22,24-10-2025,06-11-2025,146786,847292,102708,Delivered,UPI
12602,3479,11,3,02-11-2023,05-12-2023,116808,1032259,117741,Delivered,Net Banking
12603,1550,4,9,26-12-2025,15-01-2026,181469,986131,113869,Delivered,Loan
12604,703,7,19,30-10-2025,12-12-2025,50607,1452841,47159,Delivered,Loan
12605,932,11,10,12-05-2024,21-05-2024,120729,1124761,25239,Cancelled,Net Banking
12606,3121,12,35,25-07-2025,11-08-2025,138138,1452130,147870,Delivered,UPI
12607,2686,10,4,17-12-2024,28-01-2025,109611,779289,70711,Cancelled,Loan
12608,1096,8,5,31-10-2024,06-11-2024,62455,1194594,105406,Delivered,Net Banking
12609,1009,8,5,25-08-2023,11-09-2023,158394,1203598,96402,Delivered,Card
12610,4016,6,19,30-08-2024,14-09-2024,103671,3124355,75645,Delivered,Net Banking
12611,2038,3,21,02-01-2026,23-01-2026,124405,2475045,24955,Delivered,Net Banking
12612,3011,2,7,11-04-2025,26-04-2025,181642,1624500,75500,Pending,UPI
12613,572,6,2,26-03-2024,11-04-2024,107421,3123575,76425,Delivered,UPI
12614,3375,8,29,02-12-2024,15-01-2025,195923,1273394,26606,Cancelled,Loan
12615,1999,9,6,17-03-2025,01-05-2025,142061,920894,29106,Delivered,Net Banking
12616,2376,12,12,22-09-2024,29-09-2024,116052,1571365,28635,Delivered,Net Banking
12617,3051,3,13,26-06-2024,28-07-2024,112306,2391510,108490,Delivered,Loan
12618,3684,7,15,17-03-2024,01-05-2024,191025,1425051,74949,Delivered,Card
12619,2101,1,31,18-08-2025,13-09-2025,151418,1690121,109879,Delivered,Card
12620,814,4,31,17-11-2025,25-12-2025,112030,1010234,89766,Delivered,Net Banking
12621,427,1,14,29-08-2025,20-09-2025,199059,1753464,46536,Delivered,Net Banking
12622,694,5,38,30-03-2024,14-04-2024,165396,2771212,28788,Pending,Card
12623,4449,10,28,29-06-2025,10-08-2025,71741,735829,114171,Delivered,Loan
12624,495,3,34,23-11-2025,02-01-2026,53483,2373849,126151,Delivered,Card
12625,4081,4,27,20-12-2023,06-01-2024,133689,982265,117735,Delivered,Loan
12626,4930,5,28,04-12-2025,17-01-2026,62084,2676223,123777,Delivered,UPI
12627,2133,1,39,09-07-2025,23-08-2025,125025,1718936,81064,Delivered,Net Banking
12628,4229,5,7,01-10-2025,11-11-2025,110820,2744686,55314,Delivered,Loan
12629,3460,11,16,13-08-2024,23-09-2024,172509,1131295,18705,Delivered,Card
12630,2611,1,15,14-06-2025,19-07-2025,179089,1659595,140405,Delivered,Loan
12631,4430,6,1,08-02-2025,27-02-2025,148473,3125527,74473,Delivered,Loan
12632,1693,9,18,16-02-2024,09-03-2024,161169,891057,58943,Delivered,Card
12633,653,6,18,07-08-2023,27-08-2023,109290,3102234,97766,Delivered,UPI
12634,4135,11,33,17-10-2024,22-11-2024,81683,1119963,30037,Delivered,Net Banking
12635,403,3,13,28-12-2023,11-02-2024,95285,2439835,60165,Delivered,Loan
12636,1766,8,3,12-12-2025,01-01-2026,177736,1287873,12127,Delivered,Card
12637,3819,3,12,09-06-2023,19-07-2023,55054,2356681,143319,Delivered,Net Banking
12638,4346,12,3,04-06-2024,10-07-2024,99607,1497293,102707,Delivered,Card
12639,1031,7,14,25-12-2024,10-01-2025,53203,1402812,97188,Delivered,Card
12640,4542,7,35,23-01-2025,05-02-2025,150031,1372967,127033,Delivered,Card
12641,4106,1,15,25-12-2024,17-01-2025,132637,1658851,141149,Delivered,UPI
12642,3065,8,13,23-02-2026,27-03-2026,176109,1219150,80850,Delivered,UPI
12643,2886,1,9,06-08-2023,08-09-2023,95040,1731952,68048,Cancelled,Card
12644,2124,4,4,15-11-2024,29-12-2024,143577,1014578,85422,Delivered,UPI
12645,4469,6,34,24-08-2024,20-09-2024,98335,3055580,144420,Cancelled,Loan
12646,1923,10,18,18-10-2025,22-11-2025,196176,706985,143015,Pending,Loan
12647,3718,9,20,08-10-2025,19-11-2025,149750,876376,73624,Delivered,Card
12648,3713,7,11,24-03-2026,25-04-2026,66217,1392264,107736,Delivered,Net Banking
12649,2146,10,14,19-05-2024,30-06-2024,90581,710905,139095,Delivered,Card
12650,4840,1,11,04-06-2025,09-07-2025,115547,1787986,12014,Delivered,Loan
12651,2455,12,23,24-04-2026,15-05-2026,119066,1561579,38421,Delivered,UPI
12652,3292,9,38,23-06-2024,29-07-2024,188107,827108,122892,Delivered,UPI
12653,2060,1,17,05-08-2024,19-09-2024,140602,1697617,102383,Cancelled,Card
12654,961,10,9,08-10-2023,18-11-2023,168787,803324,46676,Cancelled,Card
12655,250,3,39,30-05-2024,21-06-2024,179114,2400277,99723,Delivered,Loan
12656,1976,1,40,31-08-2023,22-09-2023,66643,1747798,52202,Delivered,Loan
12657,4688,4,7,12-02-2024,11-03-2024,54951,1025639,74361,Delivered,UPI
12658,863,11,38,23-02-2024,29-03-2024,151358,1022575,127425,Delivered,Net Banking
12659,928,12,40,01-02-2024,06-03-2024,162650,1519567,80433,Cancelled,Card
12660,4855,5,9,06-10-2023,16-11-2023,71918,2756170,43830,Delivered,Net Banking
12661,2577,10,3,08-10-2023,26-10-2023,82378,828971,21029,Delivered,Loan
12662,564,3,33,22-10-2025,14-11-2025,107216,2406062,93938,Delivered,Net Banking
12663,2004,11,9,03-12-2023,03-01-2024,175727,1086952,63048,Cancelled,Net Banking
12664,1806,5,16,16-11-2024,23-11-2024,138268,2738552,61448,Delivered,Loan
12665,1662,8,32,18-10-2025,13-11-2025,123990,1195448,104552,Delivered,Net Banking
12666,141,7,37,19-02-2026,19-03-2026,142059,1409107,90893,Cancelled,Loan
12667,4868,7,5,07-11-2024,19-11-2024,129940,1420738,79262,Delivered,Loan
12668,95,1,26,03-01-2025,08-01-2025,59674,1776164,23836,Cancelled,Card
12669,3034,9,22,16-06-2025,15-07-2025,119725,829267,120733,Cancelled,UPI
12670,1570,3,36,06-06-2023,10-07-2023,52171,2361372,138628,Delivered,Net Banking
12671,2349,11,24,10-06-2024,23-06-2024,167350,1041686,108314,Delivered,Card
12672,2353,10,35,21-09-2024,13-10-2024,127599,776329,73671,Delivered,UPI
12673,3247,6,9,01-06-2023,09-07-2023,170726,3175826,24174,Delivered,Loan
12674,2634,12,7,20-11-2024,10-12-2024,83579,1582290,17710,Delivered,Card
12675,3278,1,34,05-06-2024,24-06-2024,106294,1697047,102953,Delivered,Loan
12676,2122,1,39,17-01-2026,21-02-2026,176441,1752577,47423,Delivered,Net Banking
12677,4517,12,19,25-10-2023,08-12-2023,114572,1500443,99557,Delivered,UPI
12678,396,6,2,05-03-2024,06-04-2024,153300,3149744,50256,Cancelled,Net Banking
12679,1932,6,39,20-01-2026,09-02-2026,98292,3156217,43783,Delivered,Net Banking
12680,3759,6,30,27-05-2023,26-06-2023,151256,3131986,68014,Delivered,UPI
12681,4254,8,9,06-05-2024,13-06-2024,89709,1265666,34334,Delivered,Net Banking
12682,841,4,22,20-05-2023,23-06-2023,123302,989045,110955,Delivered,UPI
12683,3275,4,15,24-02-2025,24-03-2025,168570,992254,107746,Delivered,UPI
12684,1881,9,37,17-03-2025,10-04-2025,199856,866021,83979,Delivered,UPI
12685,1489,7,6,21-02-2025,01-03-2025,147257,1451235,48765,Cancelled,Loan
12686,3815,6,10,04-03-2026,17-03-2026,72385,3071246,128754,Delivered,UPI
12687,4301,7,7,06-06-2025,18-07-2025,178535,1391768,108232,Pending,UPI
12688,2141,2,20,29-06-2024,02-08-2024,132786,1622394,77606,Delivered,Card
12689,773,3,13,13-08-2024,19-08-2024,87771,2454076,45924,Delivered,UPI
12690,3745,6,8,25-11-2023,15-12-2023,85653,3093133,106867,Delivered,Loan
12691,3315,9,7,11-01-2026,25-01-2026,134803,924768,25232,Pending,UPI
12692,2699,10,6,22-01-2025,24-02-2025,125189,708707,141293,Delivered,Loan
12693,4125,8,38,23-01-2026,24-02-2026,134534,1207090,92910,Delivered,Loan
12694,4029,2,16,03-07-2025,23-07-2025,78964,1588097,111903,Delivered,UPI
12695,539,6,24,02-12-2023,06-01-2024,106297,3090311,109689,Delivered,Loan
12696,3805,1,14,19-10-2025,04-11-2025,73884,1677456,122544,Pending,UPI
12697,3249,8,15,03-09-2025,10-10-2025,151111,1190663,109337,Delivered,Card
12698,1475,7,39,07-11-2025,20-11-2025,57708,1352062,147938,Delivered,Card
12699,1403,3,40,16-02-2024,27-03-2024,91930,2460036,39964,Pending,Loan
12700,4242,10,19,26-04-2025,20-05-2025,148066,828955,21045,Delivered,Loan
12701,1994,11,28,22-05-2023,30-05-2023,184613,1074010,75990,Pending,Loan
12702,3351,8,16,04-02-2025,19-03-2025,109031,1195258,104742,Delivered,Loan
12703,3113,5,17,18-03-2024,27-03-2024,100850,2772529,27471,Delivered,Card
12704,3646,4,28,24-04-2026,05-06-2026,77350,1071186,28814,Delivered,Loan
12705,3022,8,17,11-06-2025,24-06-2025,168883,1272251,27749,Delivered,UPI
12706,4490,1,27,12-02-2024,21-03-2024,123888,1681567,118433,Delivered,Card
12707,2670,7,14,23-10-2023,30-10-2023,179597,1364319,135681,Pending,Card
12708,2521,8,26,27-05-2023,24-06-2023,133883,1248350,51650,Delivered,Net Banking
12709,1599,1,27,03-09-2023,21-09-2023,146561,1768246,31754,Delivered,Card
12710,965,1,7,04-07-2023,17-08-2023,115341,1669231,130769,Delivered,Net Banking
12711,4733,2,24,13-07-2025,16-08-2025,189105,1614664,85336,Pending,Card
12712,2634,11,40,25-11-2025,15-12-2025,103416,1035425,114575,Delivered,UPI
12713,3054,11,10,21-10-2025,17-11-2025,88978,1024272,125728,Pending,Card
12714,4153,6,8,10-07-2023,30-07-2023,191008,3151388,48612,Delivered,Loan
12715,1978,4,29,17-08-2023,27-09-2023,83127,990680,109320,Delivered,Net Banking
12716,913,3,31,13-08-2025,18-09-2025,101869,2451762,48238,Delivered,Card
12717,1426,2,25,27-03-2024,01-05-2024,172511,1561563,138437,Delivered,UPI
12718,1365,2,1,13-01-2026,18-02-2026,133339,1619562,80438,Delivered,UPI
12719,2379,4,37,27-08-2024,24-09-2024,165949,1057659,42341,Delivered,Loan
12720,3530,4,31,06-12-2025,19-12-2025,93686,1083557,16443,Delivered,UPI
12721,668,7,24,08-11-2024,15-12-2024,150007,1443346,56654,Delivered,UPI
12722,2661,12,26,18-02-2026,20-03-2026,194535,1549752,50248,Delivered,Net Banking
12723,1756,4,34,23-11-2024,14-12-2024,147239,968277,131723,Delivered,UPI
12724,3442,2,35,19-01-2026,01-02-2026,86540,1597666,102334,Delivered,Card
12725,1040,6,12,27-09-2025,03-11-2025,81731,3149989,50011,Delivered,Card
12726,842,1,17,22-04-2026,16-05-2026,112905,1750031,49969,Pending,Loan
12727,4911,4,7,20-10-2024,11-11-2024,117916,954847,145153,Delivered,Loan
12728,4877,1,13,02-07-2023,23-07-2023,163603,1715885,84115,Pending,Card
12729,559,11,12,23-06-2023,17-07-2023,171833,1001428,148572,Delivered,UPI
12730,4076,2,19,21-05-2023,07-06-2023,180512,1599740,100260,Delivered,Net Banking
12731,4676,9,20,08-07-2025,22-08-2025,190475,864087,85913,Pending,Card
12732,176,5,13,28-05-2025,07-06-2025,113626,2785362,14638,Delivered,Loan
12733,2951,3,16,06-10-2023,09-11-2023,152420,2436949,63051,Cancelled,UPI
12734,1171,11,18,06-11-2023,19-11-2023,106264,1139657,10343,Delivered,Card
12735,1473,2,3,12-01-2024,30-01-2024,81988,1665501,34499,Delivered,Card
12736,4814,10,24,06-08-2023,03-09-2023,158493,803372,46628,Delivered,Card
12737,2892,6,4,15-03-2025,22-04-2025,88297,3073637,126363,Delivered,Loan
12738,564,7,33,25-09-2023,28-10-2023,60338,1436635,63365,Cancelled,UPI
12739,1363,3,38,02-05-2026,16-05-2026,143654,2444337,55663,Delivered,Loan
12740,2603,6,10,16-11-2024,28-11-2024,168752,3093186,106814,Delivered,Card
12741,4564,6,21,06-02-2026,05-03-2026,195469,3189441,10559,Delivered,Net Banking
12742,3285,8,40,18-11-2023,17-12-2023,67020,1214699,85301,Delivered,Card
12743,4888,4,37,19-05-2025,05-06-2025,74815,954714,145286,Delivered,UPI
12744,1524,3,1,03-01-2026,06-02-2026,102260,2418422,81578,Delivered,UPI
